,CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,CUENCA,CUERPO DE AGUA,TIPO,SUBTIPO,LONGITUD,LATITUD,PERIODO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,ENTEROC_NMP_100mL,OD_PORC,OD_PORC_SUP,OD_PORC_MED,OD_PORC_FON,TOX_D_48_UT,TOX_V_15_UT,TOX_D_48_SUP_UT,TOX_D_48_FON_UT,TOX_FIS_SUP_15_UT,TOX_FIS_FON_15_UT,SEMAFORO
2412,OCPNO4538,RIO FUERTE 4,PACIFICO NORTE,SINALOA,EL FUERTE,RIO FUERTE 2,RIO FUERTE,LOTICO (HUMEDAL),RIO,-108.62314,26.43445,2019,2.0,15.66,10.0,86.0,41.0,,79.1,,,,1.0,1.0,,,,,Verde
2413,OCPNO4539,PRESA MIGUEL HIDALGO Y COSTILLA 5,PACIFICO NORTE,SINALOA,EL FUERTE,RIO FUERTE 2,PRESA MIGUEL HIDALGO Y COSTILLA,LENTICO (HUMEDAL),PRESA,-108.54667,26.54078,2019,5.62,22.46,11.5,31.0,3.0,,,84.3,75.5,52.0,,,1.0,1.0,1.0,1.0,Verde
2414,OCPNO4540,PRESA MIGUEL HIDALGO Y COSTILLA 3,PACIFICO NORTE,SINALOA,EL FUERTE,RIO FUERTE 2,PRESA MIGUEL HIDALGO Y COSTILLA,LENTICO (HUMEDAL),PRESA,-108.56567,26.55989,2019,2.0,23.3,10.0,10.0,3.0,,,91.4,78.9,52.1,,,1.0,1.0,1.0,1.0,Verde
2415,OCPNO4541,PRESA MIGUEL HIDALGO Y COSTILLA 1,PACIFICO NORTE,SINALOA,EL FUERTE,RIO FUERTE 2,PRESA MIGUEL HIDALGO Y COSTILLA,LENTICO (HUMEDAL),PRESA,-108.5768,26.54325,2019,2.0,28.29,10.5,10.0,3.0,,,81.4,73.1,52.3,,,1.0,1.0,1.0,1.0,Verde
2416,OCPNO4542,PRESA MIGUEL HIDALGO Y COSTILLA 4,PACIFICO NORTE,SINALOA,CHOIX,RIO FUERTE 2,PRESA MIGUEL HIDALGO Y COSTILLA,LENTICO (HUMEDAL),PRESA,-108.54863,26.57691,2019,2.0,20.8,10.0,121.0,3.0,,,79.0,62.4,53.5,,,1.0,1.0,1.0,1.0,Verde
2417,OCPNO4543,PRESA LUIS DONALDO COLOSIO 2,PACIFICO NORTE,SINALOA,CHOIX,RIO FUERTE 1,PRESA LUIS DONALDO COLOSIO,LENTICO,PRESA,-108.36723,26.8453,2019,2.0,21.53,10.0,3.0,3.0,,,75.1,63.1,35.2,,,1.0,1.0,1.0,1.0,Verde
2418,OCPNO4544,PRESA LUIS DONALDO COLOSIO 3,PACIFICO NORTE,SINALOA,CHOIX,RIO FUERTE 1,PRESA LUIS DONALDO COLOSIO,LENTICO (HUMEDAL),PRESA,-108.38062,26.89038,2019,2.0,27.32,10.0,10.0,3.0,,,74.0,66.5,53.6,,,1.0,1.0,1.0,1.0,Verde
2419,OCPNO4545,PRESA LUIS DONALDO COLOSIO 4,PACIFICO NORTE,SINALOA,CHOIX,RIO FUERTE 1,PRESA LUIS DONALDO COLOSIO,LENTICO (HUMEDAL),PRESA,-108.3674,26.91922,2019,2.0,22.36,10.0,3.0,3.0,,,84.1,68.7,56.6,,,1.0,1.0,1.0,1.0,Verde
2420,OCPNO4550,HIGUERA DE ZARAGOZA,PACIFICO NORTE,SINALOA,AHOME,RIO FUERTE 2,RIO FUERTE,LOTICO (HUMEDAL),RIO,-109.26871,25.94404,2019,2.0,28.42,10.0,857.0,20.0,,106.6,,,,1.0,1.0,,,,,Verde
2421,OCPNO4552W1,RH10-4 SINALOA,PACIFICO NORTE,SINALOA,AHOME,RIO FUERTE 2,RIO FUERTE,LOTICO,RIO,-109.34818,25.85551,2019,2.0,46.69,10.0,331.0,189.0,,94.2,,,,1.0,1.0,,,,,Rojo
2422,OCPNO4555W1,DESEMBOCADURA RIO SINALOA,PACIFICO NORTE,SINALOA,GUASAVE,RIO SINALOA 2,RIO SINALOA,LOTICO - COSTERO,ESTUARIO,-108.49509,25.28194,2019,,,37.5,31.0,,10.0,,86.3,,,,,,,1.0,1.0,Verde
2423,OCPNO4558,PUENTE EL GUAMUCHILITO,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,DREN MARGEN DERECHA,LOTICO,DREN,-107.72364,24.83999,2019,19.75,57.71,66.665,24196.0,24196.0,,29.15,,,,1.0,1.0,,,,,Rojo
2424,OCPNO4559,PUENTE LA PALMA,PACIFICO NORTE,SINALOA,NAVOLATO,RIO CULIACAN,DREN MARGEN DERECHA,LOTICO,DREN,-107.65428,24.83433,2019,53.75,177.92,180.77,6510598.0,6028598.0,,10.0,,,,1.0,1.0,,,,,Rojo
2425,OCPNO4560,PRESA DIQUE LA MARIQUITA 4,PACIFICO NORTE,SINALOA,MOCORITO,RIO PERICOS 2,PRESA DIQUE LA MARIQUITA,LENTICO (HUMEDAL),PRESA,-107.62775,25.00748,2019,4.22,26.62,19.0,2382.0,135.0,,,89.3,,87.2,,,1.0,1.0,1.0,1.0,Amarillo
2426,OCPNO4561,PRESA DIQUE LA MARIQUITA 3,PACIFICO NORTE,SINALOA,MOCORITO,RIO PERICOS 2,PRESA DIQUE LA MARIQUITA,LENTICO (HUMEDAL),PRESA,-107.63698,25.02358,2019,2.0,26.62,10.5,1081.0,10.0,,,94.7,,79.1,,,1.0,1.0,1.0,1.0,Amarillo
2427,OCPNO4562,PRESA DIQUE LA MARIQUITA 5,PACIFICO NORTE,SINALOA,MOCORITO,RIO PERICOS 2,PRESA DIQUE LA MARIQUITA,LENTICO (HUMEDAL),PRESA,-107.62794,25.02704,2019,4.9,24.13,19.0,1274.0,3.0,,,115.7,,34.4,,,1.0,1.0,1.0,1.0,Amarillo
2428,OCPNO4563,PRESA DIQUE LA MARIQUITA 2,PACIFICO NORTE,SINALOA,MOCORITO,RIO PERICOS 2,DIQUE LA MARIQUITA,LENTICO (HUMEDAL),PRESA,-107.64051,25.03546,2019,5.5,34.71,11.0,1046.0,10.0,,,89.3,83.7,74.0,,,1.0,1.0,1.0,1.0,Amarillo
2429,OCPNO4567,RIO SAN LORENZO 4,PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO 2,RIO SAN LORENZO,LOTICO - COSTERO (HUMEDAL),RIO,-107.4015,24.26821,2019,,,23.0,24196.0,,464.0,,79.5,,48.4,,,,,1.0,1.0,Rojo
2430,OCPNO4568,DESEMBOCADURA RIO SAN LORENZO,PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO 2,RIO SAN LORENZO,LOTICO - COSTERO (HUMEDAL),ESTUARIO,-107.4132,24.25007,2019,,,10.0,3.0,,3.0,,95.9,,,,,,,1.0,,Verde
2431,OCPNO4569,EL DORADO,PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO 2,RIO SAN LORENZO,LOTICO (HUMEDAL),RIO,-107.35151,24.31147,2019,4.56,14.98,10.0,432.0,30.0,,91.4,,,,1.0,1.0,,,,,Verde
2432,OCPNO4570M1,RH10-3 SINALOA,PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO 2,RIO SAN LORENZO,LOTICO (HUMEDAL),RIO,-107.36681,24.29916,2019,2.785,10.895,10.0,469.0,72.495,,68.35,,,,1.0,1.0,,,,,Verde
2433,OCPNO4571,"INGENIO EL DORADO, S.A. DE C.V. SINALOA (AGUAS ARRIBA)",PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO 2,DREN AGRICOLA 0+500,LOTICO,DESCARGA,-107.36934,24.32001,2019,2.0,10.0,28.0,4611.0,909.0,,88.0,,,,1.0,1.0,,,,,Amarillo
2434,OCPNO4573,RIO SAN LORENZO 5,PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO 2,RIO SAN LORENZO,LOTICO (HUMEDAL),RIO,-107.3195,24.35027,2019,2.0,45.71,20.75,3482.5,1630.5,,72.7,,,,1.0,1.0,,,,,Rojo
2435,OCPNO4574,RIO SAN LORENZO 6,PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO 2,RIO SAN LORENZO,LOTICO (HUMEDAL),RIO,-107.22522,24.40696,2019,2.0,19.84,10.0,1011.5,195.5,,74.75,,,,1.0,1.0,,,,,Amarillo
2436,OCPNO4576,PUENTE SAN LORENZO (PUENTE CARRETERA INTERNACIONAL),PACIFICO NORTE,SINALOA,CULIACAN,RIO SAN LORENZO 2,RIO SAN LORENZO,LOTICO,RIO,-107.09562,24.44614,2019,18.8,20.16,13.5,1334.0,20.0,,94.2,,,,1.0,1.0,,,,,Amarillo
2437,OCPNO4578,RIO SAN LORENZO 7,PACIFICO NORTE,SINALOA,COSALA,RIO SAN LORENZO 2,RIO SAN LORENZO,LOTICO,RIO,-107.00619,24.44003,2019,2.0,19.32,10.0,1500.0,52.0,,94.7,,,,1.0,1.0,,,,,Amarillo
2438,OCPNO4579,RIO SAN LORENZO 8,PACIFICO NORTE,SINALOA,COSALA,RIO SAN LORENZO 2,RIO SAN LORENZO,LOTICO,RIO,-106.95173,24.48826,2019,2.0,15.96,10.0,1301.0,20.0,,95.4,,,,1.0,1.0,,,,,Amarillo
2439,OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,PACIFICO NORTE,SINALOA,COSALA,RIO SAN LORENZO 1,PRESA JOSE LOPEZ PORTILLO,LENTICO (HUMEDAL),PRESA,-106.80581,24.57212,2019,2.0,12.255,10.0,59.0,3.0,,,87.55,65.85,44.7,,,1.33,1.33,1.0,1.0,Verde
2440,OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,PACIFICO NORTE,SINALOA,COSALA,RIO SAN LORENZO 1,PRESA JOSE LOPEZ PORTILLO,LENTICO (HUMEDAL),PRESA,-106.79475,24.58537,2019,2.0,12.255,10.0,66.0,3.0,,,88.8,68.8,50.85,,,1.0,1.0,1.0,1.0,Verde
2441,OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,PACIFICO NORTE,SINALOA,COSALA,RIO SAN LORENZO 1,PRESA JOSE LOPEZ PORTILLO,LENTICO (HUMEDAL),PRESA,-106.76237,24.60864,2019,2.0,19.195,10.0,127.5,3.0,,,96.45,60.1,37.5,,,1.0,1.0,1.0,1.0,Verde
2442,OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,PACIFICO NORTE,SINALOA,COSALA,RIO SAN LORENZO 1,PRESA JOSE LOPEZ PORTILLO,LENTICO (HUMEDAL),PRESA,-106.74781,24.59264,2019,2.0,12.975,10.0,87.0,3.0,,,91.35,60.8,33.55,,,1.0,1.0,1.0,1.0,Verde
2443,OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,PACIFICO NORTE,SINALOA,COSALA,RIO SAN LORENZO 1,PRESA JOSE LOPEZ PORTILLO,LENTICO (HUMEDAL),PRESA,-106.71886,24.62845,2019,2.0,14.64,10.0,229.5,3.0,,,103.75,79.55,50.55,,,1.0,1.0,1.0,1.0,Verde
2444,OCPNO4585,RIO ELOTA 7,PACIFICO NORTE,SINALOA,CULIACAN,RIO HABITAS,RIO ELOTA,LOTICO,RIO,-106.60582,24.39827,2019,7.595,210.63,1770.495,121370.0,77665.0,,100.3,,,,1.0,1.0,,,,,Rojo
2445,OCPNO4586,RIO ELOTA 6,PACIFICO NORTE,SINALOA,COSALA,RIO HABITAS,RIO ELOTA,LOTICO,RIO,-106.6459,24.33562,2019,2.0,131.145,1150.495,15670.5,13035.5,,107.15,,,,1.0,1.0,,,,,Rojo
2446,OCPNO4587,RIO ELOTA SALIDA DE PRESA EL SALTO,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO ELOTA,RIO ELOTA,LOTICO,CANAL,-106.68166,24.11846,2019,2.525,10.0,10.0,3563.5,172.995,,69.35,,,,1.0,1.0,,,,,Amarillo
2447,OCPNO4588,PRESA AURELIO BENASSINI VIZCAINO 4,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO HABITAS,PRESA AURELIO BENASSINI VIZCAINO,LENTICO (HUMEDAL),PRESA,-106.65058,24.1363,2019,2.0,26.03,10.0,619.995,3.0,,,88.6,81.2,64.95,,,1.0,1.0,1.0,1.0,Verde
2448,OCPNO4589,PRESA AURELIO BENASSINI VIZCAINO 3,PACIFICO NORTE,SINALOA,ELOTA,RIO HABITAS,PRESA AURELIO BENASSINI VIZCAINO,LENTICO (HUMEDAL),PRESA,-106.69051,24.14662,2019,2.0,39.78,10.0,67.995,3.0,,,82.45,36.05,29.45,,,1.0,1.0,1.0,1.0,Amarillo
2449,OCPNO4590,PRESA AURELIO BENASSINI VIZCAINO 2,PACIFICO NORTE,SINALOA,ELOTA,RIO HABITAS,PRESA AURELIO BENASSINI VIZCAINO,LENTICO (HUMEDAL),PRESA,-106.6851,24.13018,2019,2.0,10.0,10.0,74.495,3.0,,,87.0,47.0,13.745,,,1.0,1.0,1.0,1.0,Amarillo
2450,OCPNO4591,PRESA AURELIO BENASSINI VIZCAINO 1,PACIFICO NORTE,SINALOA,ELOTA,RIO HABITAS,PRESA AURELIO BENASSINI VIZCAINO,LENTICO (HUMEDAL),PRESA,-106.7261,24.13359,2019,3.325,12.2,10.0,37.995,3.0,,,91.4,88.5,58.05,,,1.0,1.0,1.0,1.0,Verde
2451,OCPNO4592,RIO ELOTA 3,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO ELOTA,RIO ELOTA,LOTICO (HUMEDAL),ARROYO,-106.69908,23.96,2019,9.39,13.515,153.83,71108.5,1686.0,,90.35,,,,1.0,1.0,,,,,Amarillo
2452,OCPNO4593,PUENTE INTERNACIONAL. (PUENTE ELOTA),PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,RIO ELOTA,LOTICO (HUMEDAL),RIO,-106.71391,23.95843,2019,8.06,15.455,107.16,16130.5,11962.0,,87.6,,,,1.0,1.0,,,,,Amarillo
2453,OCPNO4594,RIO ELOTA 2,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,RIO ELOTA,LOTICO (HUMEDAL),RIO,-106.77063,23.93017,2019,2.0,86.55,1608.5,121420.0,36392.5,,79.45,,,,1.0,1.0,,,,,Rojo
2454,OCPNO4597,RIO ELOTA 1,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,RIO ELOTA,LOTICO,RIO,-106.89177,23.90708,2019,2.855,94.345,6261.82,170380.0,4065.0,,76.95,,,,1.0,1.0,,,,,Rojo
2455,OCPNO4598,LA CRUZ,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,RIO ELOTA,LOTICO (HUMEDAL),RIO,-106.91743,23.8989,2019,2.0,10.0,10.0,2218.0,380.5,,63.75,,,,1.0,1.0,,,,,Amarillo
2456,OCPNO4600,DESEMBOCADURA RIO ELOTA,PACIFICO NORTE,SINALOA,ELOTA,RIO ELOTA,TRANSICION RIO - MAR,LOTICO - COSTERO (HUMEDAL),ESTERO,-106.93054,23.87909,2019,,,28.0,2187.0,,86.0,,98.9,,,,,,,1.0,1.0,Amarillo
2457,OCPNO4601W1,SISTEMA LAGUNAR CEUTA 1,PACIFICO NORTE,SINALOA,ELOTA,GRUPO DE CORRIENTES TEMPEHUAYA,CUERPO DE AGUA DEL HUMEDAL,LENTICO - COSTERO (HUMEDAL),LAGUNA,-106.97966,23.9312,2019,,,78.5185,24196.0,,213.0,,258.2,,,,,,,1.0,,Rojo
2458,OCPNO4602W1,SISTEMA LAGUNAR CEUTA 2,PACIFICO NORTE,SINALOA,ELOTA,GRUPO DE CORRIENTES TEMPEHUAYA,CUERPO DE AGUA DEL HUMEDAL,LENTICO - COSTERO (HUMEDAL),LAGUNA,-107.05099,23.99353,2019,,,66.4286,75.0,,10.0,,64.1,,,,,,,1.0,,Verde
2459,OCPNO4603,BOCA-BC,PACIFICO NORTE,SINALOA,CULIACAN,GRUPO DE CORRIENTES TEMPEHUAYA,BAHIA DE CEUTA,COSTERO (HUMEDAL),BAHIA,-107.19685,24.10416,2019,,,10.0,3.0,,3.0,,98.7,93.1,79.2,,,,,1.0,1.0,Verde
2460,OCPNO4604,RIO PIAXTLA 1,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA 2,RIO PIAXTLA,LOTICO (HUMEDAL),RIO,-106.78793,23.72559,2019,2.0,10.0,10.0,624.0,20.0,,116.3,,,,1.0,1.0,,,,,Verde
2461,OCPNO4605,DIMAS,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA 2,RIO PIAXTLA,LOTICO (HUMEDAL),RIO,-106.77763,23.73387,2019,2.0,10.0,10.0,605.0,41.0,,124.2,,,,1.0,1.0,,,,,Verde
2462,OCPNO4607,DESEMBOCADURA RIO PIAXTLA,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA 2,TRANSICION RIO - MAR,LOTICO - COSTERO (HUMEDAL),ESTUARIO,-106.80186,23.70954,2019,2.0,10.0,10.0,24196.0,12997.0,,104.5,,,,1.0,1.0,,,,,Amarillo
2463,OCPNO4609,RIO PIAXTLA CARRETERA INTERNACIONAL,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA 2,RIO PIAXTLA,LOTICO,RIO,-106.62,23.88507,2019,8.95,149.82,2010.495,20716.5,5340.0,,95.4,,,,1.0,1.0,,,,,Rojo
2464,OCPNO4610,RIO PIAXTLA 3,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA 2,RIO PIAXTLA,LOTICO,RIO,-106.53532,23.94011,2019,8.3,10.0,10.0,1500.0,110.0,,60.2,,,,1.0,1.0,,,,,Amarillo
2465,OCPNO4611,RIO PIAXTLA 2,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA 2,RIO PIAXTLA,LOTICO (HUMEDAL),RIO,-106.4362,23.9341,2019,5.405,250.97,1520.495,78516.5,12078.0,,116.0,,,,1.0,1.0,,,,,Rojo
2466,OCPNO4613,RIO PIAXTLA 4,PACIFICO NORTE,SINALOA,SAN IGNACIO,RIO PIAXTLA 2,RIO PIAXTLA,LOTICO (HUMEDAL),RIO,-106.4137,23.94448,2019,5.435,115.09,860.495,17518.0,7345.0,,99.6,,,,1.0,1.0,,,,,Rojo
2467,OCPNO4614,PRESA PICACHOS,PACIFICO NORTE,SINALOA,CONCORDIA,RIO PRESIDIO 1,PRESA,LENTICO (HUMEDAL),PRESA,-106.1955,23.5165,2019,2.0,55.26,10.0,1991.5,3.0,,,107.95,54.8,38.55,,,1.0,1.0,1.0,1.0,Rojo
2468,OCPNO4615,RIO PRESIDIO 5,PACIFICO NORTE,SINALOA,CONCORDIA,RIO PRESIDIO 1,RIO PRESIDIO,LOTICO (HUMEDAL),RIO,-106.20435,23.47734,2019,2.635,10.0,10.0,1194.5,15.995,,104.5,,,,1.0,1.0,,,,,Amarillo
2469,OCPNO4616,RIO PRESIDIO 4,PACIFICO NORTE,SINALOA,CONCORDIA,RIO PRESIDIO 1,RIO PRESIDIO,LOTICO,RIO,-106.2065,23.40973,2019,2.0,19.37,15.775,944.5,485.5,,112.65,,,,1.0,1.0,,,,,Verde
2470,OCPNO4617,RIO PRESIDIO 3,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO 2,RIO PRESIDIO,LOTICO (HUMEDAL),RIO,-106.24526,23.34692,2019,2.815,10.0,41.495,5885.5,5531.5,,86.4,,,,1.0,1.0,,,,,Amarillo
2471,OCPNO4620,RIO PRESIDIO 2,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO 2,RIO PRESIDIO,LOTICO,RIO,-106.23394,23.25677,2019,2.0,10.0,97.82,14442.0,1249.0,,91.15,,,,1.0,1.0,,,,,Amarillo
2472,OCPNO4622,RIO PRESIDIO 1,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO 2,RIO PRESIDIO,LOTICO,RIO,-106.23032,23.18233,2019,4.345,40.225,455.0,65146.5,6607.0,,87.2,,,,1.0,1.0,,,,,Rojo
2473,OCPNO4623,PUENTE VILLA UNION,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO 2,RIO PRESIDIO,LOTICO,RIO,-106.22384,23.19095,2019,3.665,13.805,28.75,493.0,57.5,,94.35,,,,1.0,1.0,,,,,Verde
2474,OCPNO4624,EL WALAMO,PACIFICO NORTE,SINALOA,MAZATLAN,RIO PRESIDIO 2,RIO PRESIDIO,LOTICO (HUMEDAL),RIO,-106.25272,23.14056,2019,4.545,48.445,419.25,99435.5,6375.0,,80.95,,,,1.0,1.0,,,,,Rojo
2475,OCPNO4626,LAGUNA HUIZACHE-CAIMANERO 3,PACIFICO NORTE,SINALOA,MAZATLAN,GRUPO DE CORRIENTES HUIZACHE,LAGUNA HUIZACHE-CAIMANERO,COSTERO (HUMEDAL),LAGUNA,-106.27328,23.08092,2019,,,10.0,657.0,,41.0,,69.5,,,,,,,1.0,1.0,Verde
2476,OCPNO4627,DESEMBOCADURA RIO PRESIDIO,PACIFICO NORTE,SINALOA,MAZATLAN,GRUPO DE CORRIENTES HUIZACHE,TRANSICION RIO - MAR,LOTICO - COSTERO (HUMEDAL),ESTERO,-106.29271,23.09396,2019,,,11.5,173.0,,62.0,,86.7,,,,,,,1.0,,Verde
2477,OCPNO4628W1,LAGUNA HUIZACHE 5,PACIFICO NORTE,SINALOA,MAZATLAN,GRUPO DE CORRIENTES HUIZACHE,LAGUNA HUIZACHE,LENTICO - COSTERO,LAGUNA,-106.22345,23.08386,2019,,,45.0,677.0,,20.0,,61.9,,,,,,,1.0,1.0,Verde
2478,OCPNO4629W1,LAGUNA HUIZACHE 6,PACIFICO NORTE,SINALOA,ROSARIO,GRUPO DE CORRIENTES HUIZACHE,LAGUNA HUIZACHE,LENTICO - COSTERO (HUMEDAL),LAGUNA,-106.22041,23.07756,2019,,,21.0,122.0,,3.0,,65.4,,,,,,,1.0,1.0,Verde
2479,OCPNO4630,LAGUNA HUIZACHE-CAIMANERO 2,PACIFICO NORTE,SINALOA,ROSARIO,GRUPO DE CORRIENTES HUIZACHE,LAGUNA HUIZACHE-CAIMANERO,COSTERO (HUMEDAL),LAGUNA,-106.22343,23.06021,2019,,,83.75,369.0,,3.0,,106.3,,,,,,,1.0,1.0,Verde
2480,OCPNO4631W1,LAGUNA HUIZACHE 4,PACIFICO NORTE,SINALOA,ROSARIO,GRUPO DE CORRIENTES HUIZACHE,LAGUNA HUIZACHE,LENTICO - COSTERO (HUMEDAL),LAGUNA,-106.13561,23.00431,2019,,,17.5,3441.0,,3.0,,,,,,,,,1.0,1.0,Amarillo
2481,OCPNO4632,LAGUNA HUIZACHE 3,PACIFICO NORTE,SINALOA,ROSARIO,GRUPO DE CORRIENTES HUIZACHE,LAGUNA HUIZACHE,COSTERO (HUMEDAL),LAGUNA,-106.08501,22.99297,2019,,,65.7143,5172.0,,3.0,,,,,,,,,1.0,1.0,Amarillo
2482,OCPNO4633,LAGUNA HUIZACHE 2,PACIFICO NORTE,SINALOA,ROSARIO,GRUPO DE CORRIENTES HUIZACHE,LAGUNA HUIZACHE,COSTERO (HUMEDAL),LAGUNA,-106.05202,22.98663,2019,,,122.0,4106.0,,31.0,,157.3,,,,,,,1.0,1.0,Amarillo
2483,OCPNO4634,LAGUNA HUIZACHE 1,PACIFICO NORTE,SINALOA,ROSARIO,GRUPO DE CORRIENTES HUIZACHE,LAGUNA HUIZACHE,COSTERO (HUMEDAL),LAGUNA,-106.07588,22.90899,2019,,,134.0,1523.0,,20.0,,125.3,,,,,,,1.0,1.0,Amarillo
2484,OCPNO4635,BOCA SISTEMA LAGUNAR HUIZACHE-CAIMANERO,PACIFICO NORTE,SINALOA,ROSARIO,RIO BALUARTE 2,SISTEMA LAGUNAR HUIZACHE - CAIMANERO,COSTERO (HUMEDAL),LAGUNA,-106.06549,22.88119,2019,,,33.5,3.0,,20.0,,72.9,,,,,,,1.0,1.0,Verde
2485,OCPNO4636,LAGUNA HUIZACHE-CAIMANERO 1,PACIFICO NORTE,SINALOA,ROSARIO,RIO BALUARTE 2,LAGUNA HUIZACHE-CAIMANERO,COSTERO (HUMEDAL),LAGUNA,-106.02782,22.8546,2019,,,26.0,10.0,,20.0,,84.7,,82.5,,,,,1.0,1.0,Verde
2486,OCPNO4637M1,RIO BALUARTE 1,PACIFICO NORTE,SINALOA,ROSARIO,RIO BALUARTE 2,RIO BALUARTE,LOTICO - COSTERO (HUMEDAL),ESTUARIO,-106.00972,22.84368,2019,8.8,10.868,193.25,22510.0,6380.0,31.0,90.5,95.1,94.5,,1.0,1.0,,,1.0,1.0,Amarillo
2487,OCPNO4638,DESEMBOCADURA RIO BALUARTE,PACIFICO NORTE,SINALOA,ROSARIO,RIO BALUARTE 2,TRANSICION RIO - MAR,LOTICO - COSTERO (HUMEDAL),ESTUARIO,-106.03548,22.83593,2019,2.0,10.0,114.0,4525.495,8570.0,3.0,87.4,99.7,99.5,,1.0,1.0,,,1.0,1.0,Amarillo
2488,OCPNO4639W1,MARISMAS NACIONALES 12,PACIFICO NORTE,SINALOA,ROSARIO,GRUPO DE CORRIENTES MARISMAS NACIONALES,CUERPO DE AGUA DEL HUMEDAL,LENTICO - COSTERO (HUMEDAL),MARISMA,-105.9792,22.82893,2019,,,125.8824,3.0,,63.0,,137.1,,,,,,,1.0,1.0,Amarillo
2489,OCPNO4640,CHAMETLA,PACIFICO NORTE,SINALOA,ROSARIO,RIO BALUARTE 2,RIO BALUARTE,LOTICO (HUMEDAL),RIO,-105.96335,22.88024,2019,2.0,10.0,10.0,175.0,10.0,,108.2,,,,1.0,1.0,,,,,Verde
2490,OCPNO4641,MARISMAS NACIONALES 11,PACIFICO NORTE,SINALOA,ESCUINAPA,GRUPO DE CORRIENTES MARISMAS NACIONALES,CUERPO DE AGUA DEL HUMEDAL,COSTERO (HUMEDAL),MARISMA,-105.89326,22.81926,2019,,,87.3333,3.0,,31.0,,109.1,,,,,,,1.0,1.0,Verde
2491,OCPNO4642,MARISMAS NACIONALES 10,PACIFICO NORTE,SINALOA,ESCUINAPA,GRUPO DE CORRIENTES MARISMAS NACIONALES,CUERPO DE AGUA DEL HUMEDAL,COSTERO (HUMEDAL),MARISMA,-105.83021,22.78511,2019,,,46.5,1464.0,,10.0,,140.2,,,,,,,1.0,1.0,Amarillo
2492,OCPNO4643,MARISMAS NACIONALES 9,PACIFICO NORTE,SINALOA,ESCUINAPA,GRUPO DE CORRIENTES MARISMAS NACIONALES,CUERPO DE AGUA DEL HUMEDAL,COSTERO (HUMEDAL),MARISMA,-105.76131,22.75372,2019,,,76.25,1464.0,,20.0,,171.7,,,,,,,1.0,1.0,Amarillo
2493,OCPNO4644,LAGUNA AGUA GRANDE 8,PACIFICO NORTE,SINALOA,ESCUINAPA,GRUPO DE CORRIENTES MARISMAS NACIONALES,LAGUNA AGUA GRANDE,COSTERO (HUMEDAL),LAGUNA,-105.70441,22.73527,2019,,,72.9412,1785.0,,3.0,,82.5,,,,,,,1.0,1.0,Amarillo
2494,OCPNO4645,LAGUNA AGUA GRANDE 6,PACIFICO NORTE,SINALOA,ESCUINAPA,GRUPO DE CORRIENTES MARISMAS NACIONALES,LAGUNA AGUA GRANDE,COSTERO (HUMEDAL),LAGUNA,-105.70355,22.72438,2019,,,36.0,1008.0,,3.0,,103.4,,,,,,,1.0,1.0,Amarillo
2495,OCPNO4646,LAGUNA AGUA GRANDE 3,PACIFICO NORTE,SINALOA,ESCUINAPA,GRUPO DE CORRIENTES MARISMAS NACIONALES,LAGUNA AGUA GRANDE,COSTERO (HUMEDAL),LAGUNA,-105.73499,22.71033,2019,,,39.5,1679.0,,20.0,,61.7,,61.2,,,,,1.0,1.0,Amarillo
